url,trump,clinton,johnson,stein,mcmullin
http://polling.reuters.com/,33.1,43.6,7.6,0,
https://www.scribd.com/document/324571615/NBC-News-SurveyMonkey-Toplines-and-Methodology-9-12-9-18,40,45,10,0,
http://polling.reuters.com/,33.2,43.5,7,0,
https://luc.id/2016-presidential-tracker/,35,42,10,0,
http://www.upi.com/Top_News/US/2016/08/12/UPICVoter-poll-Hillary-Clinton-rebounds-after-3-days-of-lost-ground/3301470942640/?spt=sec&or=tn,45.15,49.45,,0,
http://latimes.com/politics/,44.03,44.28,,0,
http://polling.reuters.com/,31.7,43.9,7.4,0,
http://www.upi.com/Top_News/US/2016/08/05/UPICVoter-poll-Clinton-continues-gaining-ground-at-Trumps-expense/1551470423424/,43.9,50,,0,
https://luc.id/2016-presidential-tracker/,36,43,8,0,
http://latimes.com/politics/,43.22,45.28,,0,
http://polling.reuters.com/,30.8,44.7,7.3,0,
https://www.documentcloud.org/documents/3010129-UPI-CVoter-Release-2016-August-11.html,45.9,48.1,,0,
http://www.nbcnews.com/politics/2016-election/clinton-holds-steady-against-trump-campaign-enters-final-weeks-poll-n642931,37,41,12,0,
http://latimes.com/politics/,44.05,44.21,,0,
http://www.investors.com/politics/trump-gains-ground-on-clinton-but-both-have-sky-high-negatives/,40,47,,0,
http://polling.reuters.com/,31.2,45.1,7.1,0,
http://www.upi.com/Top_News/US/2016/08/10/UPICVoter-poll-Trump-stabilizes-standing-for-a-second-consecutive-day/8001470837116/?spt=hs&or=tn_us,45,48.5,,0,
http://polling.reuters.com/,32.4,44.1,6.1,0,
https://luc.id/2016-presidential-tracker/,37,41,8,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fs009vw1xv/econTabReport.pdf,38,42,6,0,
http://latimes.com/politics/,44.56,43.55,,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,44,37,,0,
http://www.upi.com/Top_News/US/2016/08/08/UPICVoter-daily-poll-Clinton-maintains-7-point-lead-over-Trump/1381470658124/?spt=hs&or=tn_us,43.1,50.4,,0,
http://polling.reuters.com/,32.8,45.4,5,0,
http://latimes.com/politics/,44.96,43.01,,0,
http://www.upi.com/Top_News/US/2016/08/09/UPICVoter-poll-Donald-Trump-stops-the-bleeding-for-a-day/9271470751783/?spt=hs&or=tn_us,44.3,49.1,,0,
https://luc.id/2016-presidential-tracker/,36,42,7,0,
https://morningconsultintelligence.com/media/mc/160702_crosstabs_trend_v3_AP.pdf,35,38,11,0,
http://latimes.com/politics/,44.19,43.58,,0,
http://www.upi.com/Top_News/US/2016/08/08/UPICVoter-daily-poll-Clinton-maintains-7-point-lead-over-Trump/1381470658124/?spt=hs&or=tn_us,43.7,49.8,,0,
http://polling.reuters.com/,35.1,44.3,4.3,0,
http://polling.reuters.com/,34.8,44,4.3,0,
https://luc.id/2016-presidential-tracker/,35,44,7,0,
http://www.nbcnews.com/storyline/data-points/poll-clinton-s-lead-narrows-among-independents-voters-nationally-n646911,40,42,11,0,
http://latimes.com/politics/,43.37,44.55,,0,
http://polling.reuters.com/,34.7,44.4,4.4,0,
http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/16229%20NBCWSJ%20April%20Poll.pdf,39,50,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Sept192016.pdf,34.8,32.8,8.1,0,
http://latimes.com/politics/,43.44,44.01,,0,
http://polling.reuters.com/,34.2,44.8,4.5,0,
http://polling.reuters.com/,33.1,44.3,6.2,0,
http://latimes.com/politics/,43.21,44.19,,0,
http://www.upi.com/Top_News/US/2016/08/04/UPICVoter-poll-Clinton-lead-over-Trump-hits-5-percent/8561470321785/?spt=hs&or=tn_us,43.8,49.6,,0,
http://polling.reuters.com/,34.7,43.3,5.7,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pn3pm1ya3o/econTabReport.pdf,35,41,7,0,
http://latimes.com/politics/,42.11,45.52,,0,
http://polling.reuters.com/,34.5,44.1,6.2,0,
https://luc.id/2016-presidential-tracker/,34,48,6,0,
https://www.documentcloud.org/documents/3003395-UPI-CVoter-Release-2016-August-2FINAL.html,46.3,48.4,,0,
http://latimes.com/politics/,42.03,45.63,,0,
https://www.documentcloud.org/documents/3004468-UPI-CVoter-Release-2016-August-3FINAL.html,45.5,49.4,,0,
https://luc.id/2016-presidential-tracker/,35,48,7,0,
https://morningconsult.com/2016/07/11/voters-largely-unmoved-potential-vp-picks-poll-shows/,37,39,12,0,
http://polling.reuters.com/,35,43.6,6,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/libertarian_johnson_doesn_t_change_presidential_outcome_so_far,40,38,9,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,46.1,49,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,47.6,47.4,,0,
https://luc.id/2016-presidential-tracker/,37,43,8,0,
http://polling.reuters.com/,34.4,43.9,6.3,0,
https://luc.id/2016-presidential-tracker/,36,42,7,0,
https://morningconsultintelligence.com/media/mc/160615_crosstabs_trend_v2_AP.pdf,36,39,11,0,
https://luc.id/2016-presidential-tracker/,35,45,8,0,
http://latimes.com/politics/,41.55,46.33,,0,
http://polling.reuters.com/,34.2,43.4,5.8,0,
http://mclaughlinonline.com/pols/wp-content/uploads/2016/03/National-Omnibus-3-23-16-Topline-Public.pdf,41,48,,0,
https://luc.id/2016-presidential-tracker/,35,44,8,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,47.8,47.3,,0,
http://www.foxnews.com/politics/interactive/2016/04/14/fox-news-poll-national-release-april-14-2016/,41,48,,0,
https://luc.id/2016-presidential-tracker/,36,45,7,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,48.9,45.8,,0,
https://luc.id/2016-presidential-tracker/,36,44,8,0,
http://latimes.com/politics/,42.24,45.71,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,48.5,46.3,,0,
https://luc.id/2016-presidential-tracker/,35,47,6,0,
http://www.cbsnews.com/news/cbs-poll-hillary-clinton-leads-donald-trump-but-voters-view-both-unfavorably/,40,50,,0,
https://today.yougov.com/news/2016/08/09/yougoveconomist-poll-august-6-9-2016/,36,42,9,0,
http://www.oann.com/pollnational/,48,50,,0,
https://www.scribd.com/document/322491763/NBC-News-SurveyMonkey-Toplines-and-Methodology-8-22-8-28?secret_password=KVutPa2GUssfLkiGxb5s,37,41,11,0,
http://latimes.com/politics/,43.09,44.23,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,49,45,,0,
http://polling.reuters.com/,33,44.6,5.2,0,
http://latimes.com/politics/,43.33,44.84,,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,43,39,,0,
http://www.democracycorps.com/attachments/article/1029/Dcor_March%20National_Memo_4.1.2016_FOR%20RELEASE.pdf?ct=t%28WV+March+National+Poll+Release%29,40,53,,0,
https://morningconsultintelligence.com/media/mc/160617_crosstabs_trend_v2_AP.pdf,37,38,11,0,
http://polling.reuters.com/,33,44.5,5.5,0,
http://big.assets.huffingtonpost.com/RMU20154Report.pdf,38,46.9,,0,
http://latimes.com/politics/,43.49,44.94,,0,
https://luc.id/2016-presidential-tracker/,33,49,7,0,
https://luc.id/2016-presidential-tracker/,33,46,7,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,49.1,44.8,,0,
http://polling.reuters.com/,33.3,44.7,5.3,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,39.7,44.2,,0,
http://latimes.com/politics/,43.44,45.13,,0,
https://luc.id/2016-presidential-tracker/,36,44,8,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,42.1,43.5,,0,
http://polling.reuters.com/,32.8,44.5,5.1,0,
http://polling.reuters.com/,33.4,44.3,5.8,0,
https://luc.id/2016-presidential-tracker/,37,43,9,0,
http://latimes.com/politics/,43.77,45.03,,0,
https://today.yougov.com/news/2016/08/01/yougoveconomist-poll-july-30-august-1-2016/,36,41,8,0,
http://polling.reuters.com/,33.5,44.2,6.3,0,
http://polling.reuters.com/,33,45.8,6,0,
https://luc.id/2016-presidential-tracker/,37,44,8,0,
https://morningconsult.com/wp-content/uploads/2016/06/160609_crosstabs_stacked_trend_v3_AP.pdf,38,38,10,0,
http://latimes.com/politics/,43.96,44.66,,0,
http://polling.reuters.com/,32.9,44.8,6.1,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,38.7,44.4,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,39.4,45.2,,0,
http://www.quinnipiac.edu/images/polling/us/us03232016_Umk53pw.pdf,40,46,,0,
https://luc.id/2016-presidential-tracker/,35,47,6,0,
http://latimes.com/politics/,44.25,44.55,,0,
http://polling.reuters.com/,34.1,45.7,5.8,0,
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_33116.pdf,41,48,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,47.1,44,,0,
http://latimes.com/politics/,44.64,45.18,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,48.2,43.8,,0,
http://www.investors.com/wp-content/uploads/2016/04/Tables_Apr2016_Posting-1.pdf,35,47,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,49.2,44.4,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,41.2,44.7,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,45.1,44.5,,0,
http://www.cnn.com/2016/03/21/politics/2016-election-poll-results-toplines/index.html,41,53,,0,
http://polling.reuters.com/,33.9,45.2,5.5,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,39,44,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Sept62016.pdf,31.6,34.1,9.4,0,
http://latimes.com/politics/,44.17,44.83,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,43,44.7,,0,
http://zogbyanalytics.com/news/742-zogby-analytics-news-wire-general-election-head-to-head-matchups,40,47,,0,
http://latimes.com/politics/,45.26,43.7,,0,
https://www.scribd.com/document/319892772/UPI-CVoter-Presidential-Tracking-Poll-8-1-2016,48.9,44.1,,0,
http://big.assets.huffingtonpost.com/NationalJune.pdf,47,50.5,,0,
http://polling.reuters.com/,32.7,46.1,5.6,0,
http://latimes.com/politics/,45.32,43.11,,0,
https://today.yougov.com/news/2016/07/25/yougoveconomist-poll-july-23-24-2016/,38,40,5,0,
http://polling.reuters.com/,33,44.3,5.9,0,
http://latimes.com/politics/,46.23,42.13,,0,
http://polling.reuters.com/,31.9,45.9,5,0,
http://polling.reuters.com/,31.6,43.3,5.7,0,
http://latimes.com/politics/,46.14,41.91,,0,
http://www.nbcnews.com/politics/2016-election/trump-faces-hurdle-minority-voters-clinton-maintains-lead-poll-shows-n636061,38,43,11,0,
http://latimes.com/politics/,46.58,41.66,,0,
http://polling.reuters.com/,29.6,44.6,6.3,0,
https://luc.id/2016-presidential-tracker/,34,46,7,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,39,44,,0,
http://polling.reuters.com/,30,42.9,6.3,0,
http://latimes.com/politics/,46.69,40.56,,0,
http://polling.reuters.com/,30.2,42.8,6,0,
https://luc.id/2016-presidential-tracker/,34,46,6,0,
https://www.washingtonpost.com/politics/poll-clinton-leads-trump-aided-by-obama-coalition/2016/03/08/40dd6698-e575-11e5-b0fd-073d5930a7b7_story.html,41,50,,0,
https://luc.id/2016-presidential-tracker/,35,45,6,0,
http://polling.reuters.com/,28.9,42.4,7.4,0,
http://latimes.com/politics/,47.42,40.13,,0,
http://www.foxnews.com/politics/interactive/2016/03/23/fox-news-poll-national-general-election-32316/,38,49,,0,
http://polling.reuters.com/,28.8,43,7,0,
http://polling.reuters.com/,30.4,43,6.7,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6v3si1v679/econTabReport.pdf,37,40,5,0,
http://latimes.com/politics/,46.98,40.41,,0,
http://polls.saintleo.edu/wp-content/uploads/2016/03/Saint-Leo-Poll-Report-March-2016-Part-1.pdf,38.4,47.7,,0,
http://latimes.com/politics/,46.32,41.1,,0,
http://www.cbsnews.com/news/donald-trump-and-hillary-clinton-viewed-unfavorably-by-majority-cbsnyt-poll/,40,50,,0,
http://www.nbcnews.com/meet-the-press/how-trump-rubio-cruz-would-fare-against-clinton-november-n534191,38,51,,0,
http://latimes.com/politics/,45.44,41.32,,0,
https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/,40,44,,0,
http://latimes.com/politics/,45.12,41.68,,0,
http://polling.reuters.com/,33.7,47.5,,0,
http://polling.reuters.com/,33.7,46.7,,0,
http://polling.reuters.com/,34,46.1,,0,
http://polling.reuters.com/,29.9,44,6.8,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,37,38,8,0,
https://www.scribd.com/document/321277283/NBC-News-SurveyMonkey-Toplines-and-Methodology-8-8-8-14?secret_password=kn8HkRF6D2HoWP7ICAXM,37,43,11,0,
http://latimes.com/politics/,44.23,42.27,,0,
http://polling.reuters.com/,34.8,46.5,,0,
http://latimes.com/politics/,43.39,43.18,,0,
http://polling.reuters.com/,35.2,46.9,,0,
http://latimes.com/politics/,42.79,43.38,,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqfo3wfe7o/weekly_presidential_election_tracking_report.pdf,37,40,5,0,
http://polling.reuters.com/,35.8,45.9,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Aug232016.pdf,30.4,37.4,10.4,0,
http://www.latimes.com/politics/,42.8,42.6,,0,
http://polling.reuters.com/,29,43.9,7.1,0,
http://www.latimes.com/politics/,43.3,42.2,,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/libertarians_johnson_makes_little_dent_in_clinton_trump_race,37,38,8,0,
https://morningconsultintelligence.com/media/mc/160510_crosstabs_STACKED_TREND_v1_AP.pdf,39,42,,0,
http://i2.cdn.turner.com/cnn/2016/images/02/29/rel4b.-.2016.general.pdf,44,52,,0,
http://www.latimes.com/politics/,42.9,42.2,,0,
http://polling.reuters.com/,34.8,46,,0,
https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k0xhlkdlcy/econTabReport.pdf,37,42,4,0,
http://zogbyanalytics.com/news/734-zogby-analytics-news-bites-2016-general-election-head-to-head-matchups,35,53,,0,
http://polling.reuters.com/,35.4,46.1,,0,
http://www.latimes.com/politics/,42.8,41.7,,0,
http://www.suffolk.edu/documents/SUPRC/2_17_2016_marginals.pdf,45,43,,0,
http://polling.reuters.com/,35.5,45.8,,0,
http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html,42.2,41.8,,0,
http://polling.reuters.com/,35.9,44.4,,0,
http://polling.reuters.com/,37.3,43.2,,0,
https://morningconsult.com/wp-content/uploads/2016/06/160605_topline_Topicals_v3_TS.pdf,33,39,10,0,
http://polling.reuters.com/,38.5,42.1,,0,
http://www.realclearpolitics.com/docs/2016/Economist_General_Election_June_24_to_27_2016.pdf,35,40,8,0,
http://www.nbcnews.com/politics/2016-election/poll-clinton-opens-double-digit-lead-over-trump-n625676,38,44,10,0,
http://zogbyanalytics.com/news/729-clinton-leads-trump-and-cruz-but-trails-kasich-in-zogby-poll,40,47,,0,
http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html,42.1,40.9,,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,39,40,,0,
http://polling.reuters.com/,37.3,43.8,,0,
http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html,43.2,40.4,,0,
http://polling.reuters.com/,37.2,42.3,,0,
http://polling.reuters.com/,30.8,41.8,6.5,0,
http://polling.reuters.com/,37.7,41.8,,0,
http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html,43.6,40.3,,0,
http://polling.reuters.com/,36.6,42.6,,0,
http://polling.reuters.com/,36.8,42.8,,0,
http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html,43.5,40.2,,0,
http://polling.reuters.com/,37.9,41.7,,0,
https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Aug102016.pdf,29.6,36.6,9.8,0,
http://www.nbcnews.com/politics/2016-election/poll-clinton-support-spikes-following-democratic-convention-n621071,38,43,9,0,
http://www.quinnipiac.edu/images/polling/us/us02182016_Urpfd42.pdf,43,44,,0,
http://polling.reuters.com/,37.3,42.2,,0,
http://www.realclearpolitics.com/docs/2016/Economist_YouGov_General_Election_June_18_20.pdf,39,43,4,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,42,37,,0,
http://polling.reuters.com/,37,42.9,,0,
http://polling.reuters.com/,38.3,43.3,,0,
https://morningconsult.com/2016/05/hillary-clinton-donald-trump-general-election-polling/,38,44,,0,
https://morningconsult.com/2016/05/poll-trump-barely-leads-trump-nationally/,40,42,,0,
http://www.latimes.com/politics/la-na-pol-usc-lat-tracking-poll-20160705-snap-story.html,42.7,40.3,,0,
http://polling.reuters.com/,38.6,42.9,,0,
https://www.scribd.com/doc/299690763/NBCNews-WSJ-February-Poll?secret_password=Mf2CgQ8zDGpLW73pfCoJ,40,50,,0,
http://www.realclearpolitics.com/docs/2016/Economist_YouGov_June_2nd_to_5th.pdf,41,44,,0,
http://www.nbcnews.com/politics/2016-election/poll-no-post-convention-bounce-donald-trump-n616426,41,39,10,0,
http://polling.reuters.com/,37.7,43.9,,0,
http://polling.reuters.com/,38.8,43.2,,0,
http://www.foxnews.com/politics/interactive/2016/02/18/fox-news-poll-national-presidential-race-february-18-2016/,42,47,,0,
http://polling.reuters.com/,39.9,42.6,,0,
http://www.oann.com/pollnational/,47.5,49.5,,0,
https://morningconsult.com/2016/05/donald-trump-tax-returns-poll-results/,35,38,10,0,
http://polling.reuters.com/,40.4,40.5,,0,
http://polling.reuters.com/,38.2,43.3,,0,
http://polling.reuters.com/,40.1,41.2,,0,
http://polling.reuters.com/,33,42,8.2,0,
http://polling.reuters.com/,40.2,39.9,,0,
http://www.publicpolicypolling.com/pdf/2015/2016results.pdf,40,47,,0,
http://polling.reuters.com/,37.6,42.2,,0,
http://polling.reuters.com/,36.6,44.6,,0,
http://polling.reuters.com/,36.7,45,,0,
http://www.quinnipiac.edu/images/polling/us/us02052016_Ust53w.pdf,41,46,,0,
http://polling.reuters.com/,36.3,46.3,,0,
http://polling.reuters.com/,37.8,44.5,,0,
http://polling.reuters.com/,38,45.2,,0,
http://polling.reuters.com/,36.8,46.8,,0,
http://polling.reuters.com/,37.8,44.9,,0,
https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/,41,42,,0,
http://polling.reuters.com/,36.8,47,,0,
http://polling.reuters.com/,36.5,43.9,,0,
http://polling.reuters.com/,36.7,44.4,,0,
http://polling.reuters.com/,35.4,48.1,,0,
https://www.scribd.com/document/318637789/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-11-7-17?secret_password=AnNcMJ7IIHCH6A0c2XQm,40,39,10,0,
http://polling.reuters.com/,36.3,44.4,,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/trump_41_clinton_39,41,39,,0,
http://media.wix.com/ugd/3bebb2_b85d13974aeb4901bd68916b963cea3c.pdf,46,48,,0,
http://www.cnn.com/2016/01/26/politics/poll-republicans-results-cnn-orc/index.html,47,48,,0,
http://polling.reuters.com/,35.3,44.8,,0,
http://polling.reuters.com/,33.9,46.7,,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_edges_ahead_of_trump_in_presidential_matchup,38,38,,0,
http://polling.reuters.com/,34.9,46.4,,0,
http://www.nbcnews.com/meet-the-press/clinton-leads-2016-match-ups-carson-rubio-run-closest-n474591,41,52,,0,
http://polling.reuters.com/,35.2,44.9,,0,
http://polling.reuters.com/,34.2,46.2,,0,
http://polling.reuters.com/,33.1,46.6,,0,
https://www.scribd.com/document/318010091/NBC-News-SurveyMonkey-Toplines-and-Methodology-7-4-7-10,38,40,11,0,
https://today.yougov.com/news/2016/05/11/most-republicans-think-ryan-should-endorse-trump/,40,42,,0,
http://polling.reuters.com/,34.4,45.2,,0,
http://polling.reuters.com/,34,45.7,,0,
http://www.nbcnews.com/politics/2016-election/poll-clinton-leads-trump-how-would-november-look-without-him-n603496,38,41,9,0,
https://morningconsult.com/2016/05/donald-trump-hits-new-high-among-gop-voters/,40,45,,0,
http://polling.reuters.com/,33.6,46.4,,0,
http://polling.reuters.com/,36.2,45.4,,0,
http://polling.reuters.com/,35.7,45.5,,0,
https://morningconsultintelligence.com/media/mc/160408_topline_trend_v3_AP.pdf,39,46,,0,
https://www.scribd.com/doc/316277544/NBC-News-SurveyMonkey-Toplines-and-Methodology-6-13-6-19,38,42,9,0,
http://polling.reuters.com/,35.2,46.3,,0,
https://www.scribd.com/doc/295919133/NBC-WSJ-January-Poll,41,51,,0,
http://polling.reuters.com/,34.2,46.1,,0,
http://polling.reuters.com/,34.1,47.1,,0,
http://polling.reuters.com/,31.9,48.2,,0,
https://morningconsultintelligence.com/media/mc/160403_topline_trend_v2_AP.pdf,37,46,,0,
http://polling.reuters.com/,31.2,47.6,,0,
http://polling.reuters.com/,33.4,45.2,,0,
https://morningconsultintelligence.com/media/mc/160407_topline_trend_v5_KD.pdf,40,46,,0,
http://polling.reuters.com/,33.2,44.9,,0,
https://today.yougov.com/news/2016/04/27/yougov-economist-poll-april-22-26-2016/,40,43,,0,
http://www.foxnews.com/politics/interactive/2016/01/08/fox-news-poll-national-presidential-race-obama-ratings/,47,44,,0,
http://polling.reuters.com/,33.6,43.6,,0,
http://polling.reuters.com/,34.2,42.7,,0,
http://polling.reuters.com/,33.6,45.8,,0,
http://polling.reuters.com/,33.6,44.1,,0,
http://polling.reuters.com/,33.5,43.8,,0,
http://polling.reuters.com/,32.4,47.2,,0,
https://morningconsult.com/2016/04/bernie-sanders-hillary-clinton-democratic-presidential-poll/,37,46,,0,
http://polling.reuters.com/,35.6,42.4,,0,
http://polling.reuters.com/,34,43.6,,0,
http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-dec-10-13-2015/1914/,44,50,,0,
https://www.scribd.com/doc/316876703/NBC-News-SurveyMonkey-Toplines-and-Methodology-6-20-6-26,36,42,9,0,
http://polling.reuters.com/,33.2,47.7,,0,
http://polling.reuters.com/,33.1,47.9,,0,
http://polling.reuters.com/,35.4,45.9,,0,
http://i2.cdn.turner.com/cnn/2015/images/12/23/cnnpoll2.pdf,47,49,,0,
http://www.nbcnews.com/politics/2016-election/poll-clinton-expands-lead-after-becoming-presumptive-nominee-n591531,38,42,9,0,
http://polling.reuters.com/,35.6,46.1,,0,
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_122115.pdf,41,43,,0,
http://polling.reuters.com/,36.8,44.3,,0,
http://www.quinnipiac.edu/images/polling/us/us12222015_Uhkm63g.pdf,40,47,,0,
http://www.usatoday.com/story/news/politics/elections/2015/12/08/poll-trump-cruz-rubio-clinton-sanders/76948760/,44,47.5,,0,
http://polling.reuters.com/,36.7,44.4,,0,
http://polling.reuters.com/,37.8,44.3,,0,
http://polling.reuters.com/,36.8,44,,0,
http://www.nbcnews.com/politics/2016-election/poll-majority-democratic-republican-voters-think-primary-process-fair-n586771,44,48,,0,
https://www.scribd.com/doc/314370658/NBC-News-SurveyMonkey-Toplines-and-Methodology-5-23-5-29?secret_password=gy6ehxYOZykr35Fg4ces,45,47,,0,
http://polling.reuters.com/,40.1,41.2,,0,
https://morningconsult.com/2016/04/donald-trump-polling-abortion-comments/,38,45,,0,
http://polling.reuters.com/,40.5,39,,0,
http://www.foxnews.com/politics/interactive/2015/12/18/fox-news-poll-2016-gop-race-trump-muslim-ban-terrorism-isis/,38,49,,0,
http://polling.reuters.com/,39.6,42.5,,0,
http://polling.reuters.com/,40.4,40.7,,0,
http://polling.reuters.com/,40.2,42.8,,0,
http://polling.reuters.com/,37.8,41.8,,0,
http://www.nbcnews.com/politics/2016-election/poll-majority-americans-dislike-hillary-clinton-donald-trump-n578926,43,47,,0,
http://polling.reuters.com/,37.7,43.1,,0,
https://today.yougov.com/news/2016/03/31/trump-still-leads/,41,45,,0,
http://polling.reuters.com/,38.8,44.1,,0,
http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/15564%20NBCWSJ%20December%20Poll%20(AM%2012-14-15%20Release).pdf,40,50,,0,
http://zogbyanalytics.com/news/704-zogby-analytics-clinton-45-trump-45,45,45,,0,
http://polling.reuters.com/,39.4,41.8,,0,
http://polling.reuters.com/,38.1,41.9,,0,
http://polling.reuters.com/,38.2,43.1,,0,
https://morningconsult.com/2016/03/security-issues-rise-after-brussels-attacks/,38,44,,0,
http://polling.reuters.com/,36.9,43.6,,0,
http://polling.reuters.com/,34.4,45.2,,0,
http://polling.reuters.com/,32.1,47,,0,
http://polling.reuters.com/,32.1,45.9,,0,
http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_edges_ahead_of_trump_in_presidential_matchup,36,41,,0,
http://www.cnn.com/2015/12/04/politics/hillary-clinton-republicans-head-to-head-poll/index.html,46,49,,0,
http://www.quinnipiac.edu/images/polling/us/us12022015_U45hkpp.pdf,41,47,,0,
http://polling.reuters.com/,32,44.9,,0,
http://polling.reuters.com/,32.2,46.2,,0,
https://morningconsult.com/2016/03/paul-ryan-general-election-polling-hillary-clinton-bernie-sanders/,38,45,,0,
http://www.nbcnews.com/politics/2016-election/hillary-clinton-holds-slim-national-lead-over-donald-trump-poll-n574901,45,48,,0,
https://morningconsult.com/2016/03/bernie-sanders-hillary-clinton-donald-trump-ted-cruz-presidential-polling/,37,47,,0,
http://polling.reuters.com/,33.8,45.2,,0,
http://polling.reuters.com/,34.5,45.5,,0,
http://polls.saintleo.edu/trump-gains-while-carson-declines-in-new-saint-leo-university-national-political-poll/,37,51,,0,
https://morningconsult.com/2016/03/cruz-edges-closer-to-trump-new-presidential-poll/?utm_content=31597007&utm_medium=social&utm_source=twitter,37,45,,0,
http://polling.reuters.com/,37.4,44.8,,0,
http://polling.reuters.com/,36.3,46,,0,
http://polling.reuters.com/,37.6,44.8,,0,
https://today.yougov.com/news/2016/03/14/trump-rises-national-support-rubio-falls-and-carso/,42,43,,0,
http://polling.reuters.com/,36,45.9,,0,
http://polling.reuters.com/,39.1,43.6,,0,
http://polling.reuters.com/,38.5,43.8,,0,
http://polling.reuters.com/,38.1,44.6,,0,
http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_111915.pdf,44,45,,0,
http://www.nbcnews.com/politics/2016-election/who-s-more-likely-beat-donald-trump-hillary-clinton-or-n570766,44,49,,0,
http://polling.reuters.com/,37.8,44.3,,0,
http://polling.reuters.com/,37.3,41.7,,0,
http://polling.reuters.com/,37.5,41.8,,0,
http://polling.reuters.com/,37.4,44.3,,0,
http://www.foxnews.com/politics/interactive/2015/11/20/fox-news-poll-2016-matchups-syrian-refugees/,46,41,,0,
